user_id,customer_id,free_signup_date,first_paid_date,conversion_within_14_days,conversion_within_30_days,conversion_within_90_days,last_churn_date,first_billing_cycle,first_price,subscription_duration_days,days_since_signup,days_to_first_paid,days_to_churn,lifecycle_status,is_paid_subscriber,unique_free_editions_delivered_14d,unique_free_editions_opened_14d,open_rate_free_editions_14d,unique_paid_editions_viewed_14d,multi_free_newsletter_engagement_flag_30d,multi_paid_exploration_flag_14d,email_nl_progression_pattern_30d,email_nl_expansion_timing_days_30d,max_weekly_email_nl_diversity_30d,high_email_nl_diversity_flag_30d,free_to_paid_transition_signal_30d,unique_free_editions_delivered_30d,free_editions_total_opens_30d,paid_editions_total_views_30d,open_rate_free_editions_30d,free_content_active_days_30d,free_content_consistency_score_30d,free_content_frequency_score_30d,unique_editions_opened_per_active_day_30d,avg_days_between_free_opens_30d,median_days_between_free_opens_30d,avg_hours_to_open_email_30d,free_email_engagement_span_days_30d,free_email_engagement_velocity_30d,journey_progression_score_30d,consistent_free_email_habit_30d,unique_free_newsletters_30d,unique_free_editions_30d,unique_paid_newsletters_explored_30d,unique_paid_editions_explored_30d,total_unique_newsletters_30d,total_unique_editions_30d,repeat_rate_free_opens_30d,free_content_entropy_30d,paid_exploration_concentration_30d,avg_opens_per_edition_30d,unique_free_editions_opened_30d,unique_paid_editions_viewed_30d,free_content_edition_diversity_30d
user_65708,customer_2496,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65337,customer_2819,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65351,customer_2812,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65359,customer_2803,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65702,customer_2504,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65717,customer_2493,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1,0,0
user_65711,customer_2498,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65723,customer_2489,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_518,customer_2804,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65342,customer_2821,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65349,customer_2815,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65714,customer_2494,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65712,customer_2486,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_865,customer_2814,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,5,1,0,0.2,1,0.03,0.03,1.0,0.0,0.0,490.0,1,1.0,0.13,0,1,1,0,0,1,1,0.2,0.0,0.0,1.0,1,0,1
user_65354,customer_2808,2025-03-16,,0,0,0,,,,,136,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,5,1,0,0.2,1,0.03,0.03,1.0,0.0,0.0,806.0,1,1.0,0.1,0,1,1,0,0,1,1,0.2,0.0,0.0,1.0,1,0,1
user_749,customer_2810,2025-03-16,,0,0,0,,,,,136,,,free,false,11,2,0.18,0,0,0,2,30,2,0,0,26,3,0,0.12,3,0.1,0.1,1.0,0.0,0.0,1168.33,27,0.11,0.28,1,2,3,0,0,4,5,0.12,0.92,0.0,1.0,5,0,4
user_65411,customer_2748,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65371,customer_2794,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65397,customer_2767,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_3198,customer_2731,2025-03-17,2025-05-20,0,0,1,,Yearly,60.0,71,135,64,,paid,true,12,0,0.0,0,0,0,0,30,0,0,0,27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65418,customer_2744,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65731,customer_2477,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65363,customer_2799,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_3341,customer_2789,2025-03-17,,0,0,0,,,,,135,,,free,false,12,0,0.0,0,0,0,0,30,5,0,0,27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1,0,0
user_65408,customer_2751,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65412,customer_2746,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65733,customer_2474,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_945,customer_2735,2025-03-17,,0,0,0,,,,,135,,,free,false,12,0,0.0,0,0,0,0,30,3,0,0,27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,5,0.0,0.0,0.0,1.0,5,0,3
user_65740,customer_2465,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65391,customer_2772,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65743,customer_2462,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65373,customer_2792,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65417,customer_2761,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65404,customer_2758,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65736,customer_2470,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65741,customer_2464,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65426,customer_2727,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65368,customer_2795,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65376,customer_2791,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65379,customer_2783,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65364,customer_2800,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_1955,customer_2725,2025-03-17,,0,0,0,,,,,135,,,free,false,12,0,0.0,0,0,0,1,30,1,0,0,27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1,0,1
user_65679,customer_2468,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65768,customer_2460,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65427,customer_2736,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_1031,customer_2785,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65769,customer_2458,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65421,customer_2732,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_944,customer_2786,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65405,customer_2757,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65400,customer_2763,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65744,customer_2461,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65387,customer_2775,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65378,customer_2784,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65423,customer_2737,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65680,customer_2467,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65398,customer_2765,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65773,customer_2450,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65389,customer_2774,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65396,customer_2768,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65414,customer_2747,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_2228,customer_2724,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65720,customer_2484,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_2837,customer_2742,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_767,customer_2788,2025-03-17,2025-03-17,1,1,1,2025-04-17,Monthly,9.0,31,135,0,31,free,false,0,0,0.0,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65409,customer_2756,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65393,customer_2766,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65377,customer_2782,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65410,customer_2749,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65375,customer_2790,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65732,customer_2473,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65730,customer_2478,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65420,customer_2733,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65403,customer_2759,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_3636,customer_2728,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65734,customer_2472,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65406,customer_2755,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65383,customer_2780,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65384,customer_2778,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65390,customer_2773,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65416,customer_2754,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_1655,customer_2740,2025-03-17,,0,0,0,,,,,135,,,free,false,12,0,0.0,0,0,0,0,30,0,0,0,27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67704,customer_844,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65367,customer_2796,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65392,customer_2787,2025-03-17,2025-05-22,0,0,1,,Yearly,60.0,69,135,66,,paid,true,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65407,customer_2753,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_859,customer_2743,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65374,customer_2779,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65385,customer_2777,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65419,customer_2741,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65394,customer_2771,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_65425,customer_2729,2025-03-17,,0,0,0,,,,,135,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
